Time_[s],Eta_[m],F_-20m_[N],M_-20m_[Nm],F_sb_[N],M_sb_[Nm],GX_[m],GV_[m/s],GA_[m/s^2],GF_[N]
76.0,52.599185999999996,-823327.9400000001,-12052719.0,-1473220.7000000002,-47165094.00000001,-0.016562292,-0.0009880983,0.19683935,-298999.4
76.02,52.57931,-828194.34,-11800934.0,-1496767.1,-47380285.0,-0.016544627,0.0027391585,0.17541784,-309276.7
76.04,52.569373999999996,-828936.65,-11637573.0,-1495589.8,-47193785.0,-0.016456303999999998,0.006084934300000001,0.15876614,-315468.62
76.06,52.5495,-826627.14,-11280878.0,-1518351.3,-47088580.0,-0.01630439,0.009055483000000001,0.13768533,-322362.72
76.08,52.529625,-823657.8400000001,-10928678.0,-1518089.7,-46701234.00000001,-0.016097715,0.011569505,0.1132827,-329618.53
76.1,52.519688,-816564.45,-10539011.0,-1513511.2,-46170430.0,-0.01584511,0.013564463,0.08619706,-337108.4
76.11999499999999,52.499813,-810378.36,-10033940.999999998,-1530517.0,-45735265.99999999,-0.015558945,0.014977818,0.05451198,-346087.75
76.14,52.47994,-800563.1,-9654765.0,-1518612.9999999998,-45013184.0,-0.015249816000000001,0.015865857,0.034112573,-348875.2
76.15999599999999,52.46006,-793222.2000000001,-9106232.0,-1519921.1,-44424992.0,-0.014926554,0.016209815,0.00034069986000000006,-358067.3
76.18,52.450123,-783077.1,-8649122.0,-1526200.2,-43793765.99999999,-0.014605058999999998,0.015928395,-0.028533613,-364791.2
76.2,52.43025,-776891.0000000001,-8129066.0,-1523453.0999999999,-43191230.0,-0.014294162,0.0150466105,-0.059068836,-372600.22
76.22,52.410374,-766993.2,-7761879.399999999,-1516912.5,-42560004.0,-0.01400623,0.013652016000000001,-0.080447756,-376409.0
76.24,52.3905,-763776.4,-7294278.0,-1525807.7,-42153530.0,-0.013751861,0.011732103,-0.11081263,-385494.72
76.25999499999999,52.370625,-755445.8599999999,-6988539.000000001,-1527246.7,-41723150.0,-0.013539886000000001,0.009336904,-0.1286142,-389324.78
76.28,52.35075,-756188.2000000001,-6616856.0,-1537580.9,-41546215.0,-0.013380905,0.006503937800000001,-0.15442221,-398431.8
76.299995,52.32922,-752394.04,-6420523.4,-1546868.7,-41426664.0,-0.01328375,0.0032644765000000003,-0.16860384,-403176.8
76.32,52.30934,-757507.8999999999,-6290135.0,-1556287.2,-41431445.0,-0.013251954,-0.00025640524,-0.18321134,-409751.72
76.34,52.289467,-760312.2599999999,-6219695.0,-1571984.9,-41694457.0,-0.0132943485,-0.003989916,-0.1891736,-413752.0
76.36,52.269591999999996,-770045.04,-6204707.5,-1586766.7,-42100930.0,-0.013412701,-0.007873517,-0.19867061,-421348.28
76.38,52.249718,-783736.9400000001,-6294630.999999999,-1615807.4,-42727375.0,-0.013610543999999999,-0.0119134635,-0.20459026,-429072.22
76.4,52.229843,-795696.7,-6443004.399999999,-1646156.0999999999,-43612050.0,-0.013889644,-0.015990932,-0.2024183,-434668.34
76.42,52.20997,-815492.2000000001,-6724763.7,-1669179.2,-44568453.0,-0.014250001000000002,-0.019999608000000002,-0.19777627,-440987.94
76.439995,52.190094,-837019.8,-7124922.4,-1701490.1,-45735265.99999999,-0.014688082,-0.023851942,-0.18717198,-446222.34
76.46,52.17022,-857227.7000000001,-7546063.5,-1746882.4,-47189004.0,-0.015202121,-0.027460376,-0.17324588,-451584.4
76.479996,52.140404,-886838.5,-8057127.4,-1781417.0999999999,-48700120.0,-0.015785052,-0.030781137000000004,-0.15816991,-458031.66
76.5,52.12053,-916531.74,-8685091.999999998,-1822754.2000000002,-50359484.00000001,-0.016431573999999997,-0.033764195,-0.13985729,-464393.8
76.52,52.100654999999996,-944987.8,-9299567.0,-1874425.5,-52257945.0,-0.017132858,-0.036321993999999996,-0.11553984,-469053.7
76.54,52.08078,-980289.7300000001,-10002468.0,-1919294.5999999999,-54189883.0,-0.017881835,-0.038423263,-0.09407575,-476266.97
76.56,52.049313,-1013034.8,-10832760.0,-1957622.8,-56121820.0,-0.01866614,-0.039974205,-0.06047422400000001,-478309.66
76.58,52.029438,-1050151.4,-11489200.0,-2020282.5,-58359810.0,-0.019476945,-0.04098106,-0.04024517,-487629.44
76.6,52.009563,-1084216.2000000002,-12337476.999999998,-2070776.4000000001,-60454335.99999999,-0.02030188,-0.04146886,-0.008347146,-491480.78
76.61999499999999,51.979748,-1123477.2,-13055364.0,-2121924.5999999996,-62634937.99999999,-0.021132112999999998,-0.041393813,0.015672194,-499353.66
76.64,51.959872999999995,-1157542.0,-13881159.0,-2166924.3000000003,-64710335.99999999,-0.021953516,-0.040780943,0.045483433,-504205.06
76.65999599999999,51.94,-1191441.8,-14711451.0,-2214802.0,-66752259.99999999,-0.02275902,-0.039542693999999996,0.07848873,-506971.22
76.68,51.910187,-1227403.6,-15352903.999999998,-2273406.5,-68856350.0,-0.023532728,-0.037779123,0.09761051,-515971.84
76.7,51.890312,-1257756.7,-16087277.0,-2314089.4,-70726120.0,-0.024265807,-0.035527762000000004,0.12695329,-518886.94
76.72,51.8605,-1290254.3,-16734724.999999998,-2358958.5,-72500250.0,-0.024949426,-0.032788604,0.14654353,-525504.44
76.74,51.840626,-1317143.2,-17326720.0,-2397417.5,-74130920.0,-0.025574751,-0.029624186,0.16945559,-529015.3
76.75999499999999,51.81081,-1341805.0,-17824297.0,-2436530.8,-75594220.0,-0.02613295,-0.02607829,0.18423344,-535015.7
76.78,51.78928,-1363827.6,-18260424.0,-2467402.8,-76871016.0,-0.02661696,-0.022244717999999997,0.19909649,-539186.2
76.799995,51.759468,-1385272.7,-18578152.0,-2500760.3,-77994800.0,-0.027021478999999998,-0.01818601,0.20561236,-545612.2
76.82,51.739594,-1400119.4000000001,-18802960.0,-2528361.8000000003,-78922510.0,-0.027342973,-0.014027243500000001,0.21016923,-551059.4
76.84,51.70978,-1412408.9999999998,-19009785.0,-2548245.4,-79558516.0,-0.027581446000000003,-0.0097621605,0.21506679,-554314.94
76.86,51.689907,-1421317.0,-19059242.0,-2564728.0,-80046280.0,-0.027733361,-0.005490824599999999,0.21136168,-559847.2
76.88,51.660090000000004,-1426595.8,-19023273.0,-2575977.8000000003,-80314080.0,-0.027802253,-0.0013132952,0.20603824,-564124.1
76.9,51.63028,-1428987.8,-18921360.0,-2591283.0,-80414500.0,-0.027788121000000002,0.0027016357,0.19466738,-569464.9
76.92,51.610405,-1426430.9000000001,-18725027.0,-2595992.4,-80304510.0,-0.0276945,0.006503937800000001,0.18504260000000003,-572060.8
76.939995,51.580593,-1427338.0999999999,-18426781.000000004,-2600178.5,-79993680.0,-0.027530218,0.00997479,0.16144915,-579891.1
76.96,51.550779999999996,-1417193.0,-18121043.0,-2594161.0,-79491570.0,-0.027298812000000002,0.013070413999999999,0.14773598,-581210.4
76.979996,51.52925,-1408285.0,-17717887.0,-2593637.7,-78898590.0,-0.027009112999999998,0.015815826,0.12657000000000002,-584848.94
77.0,51.499435,-1400779.2,-17227805.0,-2588536.0,-78195640.0,-0.026669953,0.018060936,0.09735498599999999,-591317.5
77.02,51.469623999999996,-1386180.0,-16761703.000000002,-2576501.2,-77339660.0,-0.026290165,0.019780726999999998,0.0741448,-593828.3
77.04,51.44975,-1369601.3,-16249140.0,-2568390.6,-76426290.0,-0.025882113999999998,0.021006469,0.048805255,-596700.8
77.06,51.419937,-1360280.9,-15636162.0,-2557271.5,-75498580.0,-0.025452865,0.021656863,0.015587018999999999,-603062.94
77.08,51.390125,-1343784.7,-15104116.000000002,-2551777.3000000003,-74561305.0,-0.025020083,0.021694386,-0.011796731999999999,-606339.8
77.1,51.360313,-1327205.9,-14582562.0,-2537649.4,-73585766.0,-0.02458907,0.02120659,-0.036497474,-608382.5
77.11999499999999,51.330498,-1311617.0000000002,-14047518.0,-2524699.0,-72658055.0,-0.02417395,0.020212239,-0.06264619,-611510.4
77.14,51.310623,-1302296.5999999999,-13497486.0,-2513972.4,-71802080.0,-0.02378533,0.018655045,-0.09313882,-617425.7
77.15999599999999,51.280809999999995,-1289841.9,-13083840.0,-2504684.6,-70979570.0,-0.02343204,0.016578788,-0.11383634,-619319.44
77.18,51.249344,-1281098.9,-12692673.0,-2493434.6,-70267050.0,-0.023124676,0.014071018999999999,-0.13691875,-623489.94
77.2,51.219532,-1272438.4,-12311998.0,-2502460.7,-69851010.0,-0.022872074,0.011144248,-0.15501843,-626490.1
77.22,51.189716,-1266334.7000000002,-11985276.000000002,-2502199.0,-69501920.0,-0.022681296,0.007867264,-0.17205343,-630426.56
77.24,51.159904,-1265015.0,-11796437.5,-2499452.0,-69238914.0,-0.02255941,0.00427759,-0.18632023,-634660.9
77.25999499999999,51.130093,-1263530.4000000001,-11730493.999999998,-2498536.4,-69138484.0,-0.022511717,0.0005128105,-0.189855,-635277.94
77.28,51.10028,-1267901.9000000001,-11706515.0,-2508870.6,-69267600.0,-0.022538212999999998,-0.003314507,-0.19228248,-637150.44
77.299995,51.080405999999996,-1275160.3,-11740985.0,-2518681.6,-69588000.0,-0.022644201,-0.0071918545,-0.19470997,-640916.6
77.32,51.050594,-1282253.7,-11797937.0,-2550861.6,-70267050.0,-0.022826146000000002,-0.011112978999999999,-0.19696711,-646427.7
77.34,51.020782000000004,-1292893.7000000002,-12073701.0,-2563942.9999999995,-70917400.0,-0.023087582000000002,-0.0149340425,-0.18457414,-646491.5
77.36,50.989309999999996,-1307163.0,-12421403.999999998,-2580948.6999999997,-71744690.0,-0.023423207999999997,-0.0184987,-0.17128685,-647895.9
77.38,50.9595,-1328195.7,-12782597.0,-2603972.0,-72787170.0,-0.02382596,-0.021831969,-0.16106586,-652470.6
77.4,50.929688,-1348733.5,-13259190.0,-2628303.1999999997,-73953984.0,-0.02429407,-0.024865055,-0.14168856,-653981.4
77.42,50.899876,-1371003.4000000001,-13771753.0,-2662183.8,-75302516.0,-0.024818707000000002,-0.027472882999999997,-0.1190746,-655258.06
77.439995,50.870064,-1392201.2,-14311293.0,-2698026.9,-76808850.0,-0.025389272999999997,-0.029642949,-0.09718463599999999,-658002.94
77.46,50.84025,-1418017.8,-14924270.0,-2733477.3,-78367790.0,-0.026000466,-0.031356487,-0.07435774,-661237.2
77.479996,50.810435999999996,-1446226.3,-15564223.999999998,-2774552.7,-80027160.0,-0.026639923,-0.032575972,-0.047144342,-663003.25
77.5,50.780623999999996,-1474352.5,-16250639.0,-2807517.6,-81662610.0,-0.02730058,-0.033226367,-0.01809968,-664279.94
77.52,50.750813,-1501571.3,-16962531.000000004,-2839567.0,-83293270.0,-0.027966533,-0.03329516,0.011583795,-665429.0
77.54,50.71934,-1529367.4000000001,-17623467.0,-2874494.1,-84962200.0,-0.028627187000000002,-0.032776095,0.03994706,-667131.25
77.56,50.68953,-1556833.7,-18296393.0,-2906543.5,-86559400.0,-0.02927371,-0.0317067,0.06677717,-669216.5
77.58,50.64978,-1580175.9,-18925855.0,-2940162.4000000004,-88127900.0,-0.02989197,-0.030080713,0.095651485,-669663.3
77.6,50.61997,-1603435.7,-19550824.0,-2968156.5,-89557730.0,-0.030473134,-0.027885634,0.123929575,-669471.8
77.61999499999999,50.590157,-1628839.8,-20022920.0,-3001906.1999999997,-90963640.0,-0.031004837,-0.025234028999999998,0.14053869,-673961.5
77.64,50.560345,-1647975.6,-20530986.0,-3030423.6,-92149586.0,-0.031480014,-0.02219469,0.16272677,-674323.2
77.65999599999999,50.53053,-1663811.9,-20956625.0,-3055016.6,-93206410.0,-0.03188983,-0.018736344,0.18257254,-674280.6
77.68,50.500717,-1679070.9,-21295336.0,-3072676.5,-94052830.0,-0.032227226,-0.014952803999999998,0.19517843,-676131.9
77.7,50.46925,-1689381.1,-21574098.0,-3085365.2,-94693620.0,-0.032486892999999996,-0.010912857,0.20867866,-675642.44
77.72,50.439438,-1697134.4,-21702987.999999996,-3105249.0000000005,-95224420.0,-0.032661773,-0.0066665364,0.21540749,-676578.7
77.74,50.409626,-1700681.0,-21797406.000000004,-3110089.0000000005,-95453960.0,-0.032751862,-0.0022951397,0.22090127,-676025.44
77.75999499999999,50.37981,-1701670.8,-21782420.0,-3111135.5,-95468305.0,-0.032753628,0.002107526,0.2183886,-677366.0
77.78,50.34006,-1698289.0999999999,-21685002.0,-3107865.2,-95272240.0,-0.03266884,0.0064601614,0.21608889,-676514.9
77.799995,50.31025,-1693175.3,-21469188.0,-3101848.0,-94880120.0,-0.032495726,0.010687721,0.2065067,-677217.0
77.82,50.280437,-1685999.4,-21145463.0,-3093083.3,-94306270.0,-0.032241356,0.014690145,0.1925806,-678089.44
77.84,50.250626000000004,-1671400.1,-20743805.0,-3081833.3,-93555500.0,-0.03191103,0.018386133,0.17648253,-678195.8
77.86,50.220814000000004,-1655398.8,-20301683.999999996,-3063781.0,-92584750.0,-0.031508278,0.021738162000000002,0.15876614,-677408.5
77.88,50.189341999999996,-1637747.8,-19780127.0,-3042981.6999999997,-91465750.0,-0.031043698999999998,0.02468995,0.13559854,-677770.25
77.9,50.15953,-1617127.6,-19212111.0,-3019304.4,-90208080.0,-0.030524362000000003,0.027172703,0.11230319,-676897.9
77.92,50.12972,-1595600.0,-18581150.0,-2994188.5,-88849984.0,-0.029960861000000002,0.029148899,0.084791675,-677025.5
77.939995,50.08997,-1571762.8,-17927707.0,-2966848.4,-87405810.0,-0.029362032000000003,0.030581016000000003,0.058430027,-675748.8
77.96,50.060154,-1547018.4,-17248787.0,-2938200.2,-85899480.0,-0.02874024,0.031469055,0.030322287000000003,-674748.75
77.979996,50.030342,-1521779.2,-16557877.0,-2909159.7,-84364445.0,-0.02810785,0.031787995,0.0016183242999999999,-673727.44
78.0,50.00053,-1496539.9,-15865466.999999998,-2879988.3,-82824640.0,-0.027473692,0.03153159,-0.027043052,-672663.5
78.02,49.97072,-1471713.0999999999,-15183549.0,-2851340.0,-81318300.0,-0.026850132000000002,0.030712346,-0.05527855,-671620.9
78.04,49.93925,-1447793.5,-14527108.0,-2823738.5,-79859780.0,-0.026247771,0.02933026,-0.082534544,-670599.56
78.06,49.909434999999995,-1425276.1,-13905139.0,-2797706.5,-78482560.0,-0.025680737999999998,0.0274166,-0.108214796,-669578.2
78.08,49.869686,-1404325.9000000001,-13331128.999999998,-2773767.8000000003,-77215330.0,-0.025154335,0.025021400000000003,-0.13121203,-668216.4
78.1,49.839874,-1384530.4000000001,-12827559.0,-2751529.5,-76062860.0,-0.024682691,0.022200942,-0.15029122,-666195.0
78.11999499999999,49.810062,-1368116.6,-12376443.000000002,-2732823.1999999997,-75068195.0,-0.02426934,0.019005258,-0.16856125,-665216.2
78.14,49.78025,-1353517.5,-12009256.000000002,-2716733.2,-74231340.0,-0.023923114,0.015503136,-0.18129492,-663130.94
78.15999599999999,49.750440000000005,-1342629.9,-11709511.999999998,-2704567.4,-73576200.0,-0.02365108,0.011757119,-0.19283612,-662152.1
78.18,49.720622999999996,-1336113.9000000001,-11532663.0,-2692140.1,-73054960.0,-0.023455003,0.007829741,-0.19892614,-660364.8
78.2,49.69081,-1328525.5999999999,-11447235.0,-2684814.6999999997,-72748914.0,-0.023338418,0.0038398247999999998,-0.19990565,-657960.4
78.22,49.659344,-1325143.9000000001,-11432248.0,-2682329.0,-72648490.0,-0.023301322000000003,-0.00013758331,-0.19718005,-655662.4
78.24,49.619595000000004,-1326711.0,-11475711.000000002,-2684945.6,-72763260.0,-0.023343718,-0.0040462,-0.19279353,-654449.5
78.25999499999999,49.58978,-1330257.7000000002,-11619589.0,-2690701.2,-73059750.0,-0.02346207,-0.007792218,-0.18142268,-651662.06
78.28,49.559967,-1337763.5,-11827911.0,-2700119.9000000004,-73537945.0,-0.023652846,-0.011319353,-0.17030734,-650768.4
78.299995,49.530155,-1347578.7,-12166622.0,-2701951.2,-74087880.0,-0.023912515,-0.014558815,-0.15327235,-648619.3
78.32,49.500343,-1360116.0,-12515823.999999998,-2717518.0,-74876914.0,-0.024234012000000003,-0.017454319,-0.13581148,-647746.9
78.34,49.47053,-1372983.0,-12951952.0,-2734392.8000000003,-75785500.0,-0.024608500000000002,-0.019930817,-0.11132368,-644789.25
78.36,49.44072,-1389974.0999999999,-13424050.0,-2749959.6999999997,-76775375.0,-0.02502715,-0.02193203,-0.08836903,-643640.25
78.38,49.40925,-1407542.6,-13924622.0,-2766442.1,-77875240.0,-0.025482895,-0.023445446,-0.06298689,-642193.3
78.4,49.379436,-1421811.9,-14552587.0,-2780831.8,-78946414.0,-0.025961606,-0.024358498,-0.0282355,-636810.0
78.42,49.349625,-1441112.5,-15086132.0,-2804508.8000000003,-80156266.0,-0.02645268,-0.024671187999999997,-0.002555249,-636129.06
78.439995,49.309875,-1461650.4,-15660142.0,-2824523.4,-81323086.0,-0.026943754,-0.024433543999999998,0.025765426,-634214.06
78.46,49.280064,-1478641.5,-16211671.999999998,-2846630.9,-82489900.0,-0.027425997,-0.023620551,0.055534075999999995,-631362.8
78.479996,49.250248,-1495962.5,-16764700.0,-2865598.9,-83580195.0,-0.027885275,-0.022225957,0.08347146,-628894.56
78.5,49.220436,-1512046.4,-17238295.0,-2885744.1,-84627460.0,-0.028310992000000004,-0.020306045,0.108555496,-627043.4
78.52,49.190624,-1525160.9000000001,-17680418.0,-2903011.5,-85550390.0,-0.028694313,-0.017898338,0.13185084,-625000.6
78.54,49.160812,-1535553.5999999999,-18089570.0,-2909159.7,-86286820.0,-0.02902464,-0.0150466105,0.15297423,-622787.75
78.56,49.129345,-1544461.5,-18425283.0,-2916746.8,-86894140.0,-0.02929314,-0.011769626000000002,0.17414021,-619085.4
78.58,49.09953,-1553782.0000000002,-18710041.0,-2918316.6999999997,-87291050.0,-0.02949275,-0.008111161,0.19066416,-615978.75
78.6,49.069717,-1558318.4000000001,-18889887.0,-2916616.0,-87544490.0,-0.029616402000000003,-0.0041962909999999996,0.20054446,-614255.25
78.61999499999999,49.039906,-1558153.4,-18957330.0,-2918316.6999999997,-87644914.0,-0.029658797999999997,-0.00011256816000000001,0.20676222,-612382.75
78.64,49.010094,-1551554.9000000001,-18984307.0,-2913345.6999999997,-87511020.0,-0.029619936,0.0041087377,0.21485385,-607616.5
78.65999599999999,48.98028,-1546028.7000000002,-18849422.0,-2908374.8000000003,-87219320.0,-0.029494517,0.008386328,0.21217084,-605956.8
78.68,48.95047,-1537780.5,-18614123.0,-2899610.4,-86721984.0,-0.029286075,0.012545096,0.20301452,-605403.56
78.7,48.920654,-1526398.2000000002,-18414793.0,-2864683.0,-85808620.0,-0.02899461,0.016578788,0.19973529999999998,-600062.75
78.72,48.90078,-1510066.9000000001,-18071586.0,-2844145.3000000003,-84861780.0,-0.028623654,0.020468643,0.18840702,-596637.0
78.74,48.869312,-1489859.0,-17617473.0,-2816936.3,-83738010.0,-0.028176742,0.024058316,0.17005181,-594785.8
78.75999499999999,48.8395,-1469321.2000000002,-17052455.0,-2794174.5999999996,-82504240.0,-0.02766447,0.02723524,0.14688423,-593615.5
78.78,48.80969,-1443504.5,-16464955.000000002,-2766311.3,-81093550.0,-0.02709037,0.029974400000000002,0.12657000000000002,-589615.25
78.799995,48.779872999999995,-1419007.5999999999,-15875958.0,-2730730.2,-79486790.0,-0.026466811,0.032275792000000005,0.10361534,-585678.8
78.82,48.75006,-1391871.2,-15227011.999999998,-2681936.8,-77707875.0,-0.025802622999999997,0.034076884,0.07623159,-582848.8
78.84,48.72025,-1361188.2,-14506126.0,-2648448.5,-76000690.0,-0.025108406,0.03534015,0.04978477,-578805.94
78.86,48.690437,-1332154.8,-13732786.0,-2610120.0,-74245690.0,-0.024392992000000002,0.03602181,0.01809968,-576784.56
78.88,48.670563,-1299574.7,-13043374.0,-2571399.4,-72414170.0,-0.023670511,0.03612187,-0.008389734,-572039.56
78.9,48.64075,-1270541.3,-12311998.0,-2533856.0,-70611350.0,-0.022951564,0.03565909,-0.037945446,-568869.1
78.92,48.60928,-1243075.1,-11570131.000000002,-2497097.4,-68851570.0,-0.022248514,0.034577187,-0.06954536,-566996.6
78.939995,48.579468,-1215773.7,-10865731.000000002,-2453929.0,-67120480.0,-0.021573727999999997,0.032913677,-0.0969717,-563804.94
78.96,48.549656,-1184760.7,-10293220.0,-2417562.6999999997,-65475457.0,-0.020936038,0.03076863,-0.11707299,-558017.3
78.979996,48.52978,-1162573.4,-9680243.0,-2382243.1999999997,-63988250.0,-0.020346041999999998,0.028160801000000003,-0.1429236,-556102.25
79.0,48.499970000000005,-1141458.1,-9130212.0,-2353202.6,-62644500.0,-0.01981257,0.025083939,-0.16421734,-553357.4
79.02,48.470154,-1117291.0999999999,-8716564.0,-2322984.5999999996,-61405957.0,-0.01934446,0.021675623999999998,-0.17656770000000002,-547910.2
79.04,48.45028,-1101042.4000000001,-8343383.0,-2294598.1,-60358695.0,-0.018947007,0.017998397,-0.19040863,-544888.75
79.06,48.420466999999995,-1089907.3,-8019659.000000001,-2276676.8000000003,-59540970.0,-0.018625513,0.014039751000000001,-0.20429215,-543697.2
79.08,48.390656,-1072998.7000000002,-7860795.0,-2255877.4,-58881047.0,-0.018385274,0.009968536,-0.20220536,-536888.2
79.1,48.370779999999996,-1067967.3,-7746892.0,-2242665.3000000003,-58417190.0,-0.01822806,0.0058723055,-0.20706034,-535313.6
79.11999499999999,48.339314,-1061863.8,-7736401.0,-2225005.4,-58120707.0,-0.018150337,0.0017885829999999998,-0.20058705,-530377.06
79.14,48.309498,-1059636.7,-7823326.699999999,-2219772.9999999995,-58053758.0,-0.018155636,-0.0021513025,-0.19296388,-526781.1
79.15999599999999,48.289623,-1061781.2,-8004672.0,-2215848.5999999996,-58158965.0,-0.018235127,-0.005884813000000001,-0.17976177,-522461.66
79.18,48.259809999999995,-1065163.0,-8204002.0,-2217026.0,-58508050.0,-0.018388808,-0.009355664,-0.16647446,-519823.16
79.2,48.239937,-1071844.0,-8544212.0,-2217156.7,-58924085.99999999,-0.01860785,-0.012488811,-0.14654353,-515652.66
79.22,48.210125,-1079102.3,-8954860.999999998,-2217418.2,-59488367.0,-0.018885182,-0.015171686,-0.12111880000000001,-510269.3
79.24,48.19025,-1089330.0,-9383496.0,-2226706.0,-60210450.0,-0.019211976000000002,-0.017366765,-0.09799379999999999,-507205.28
79.25999499999999,48.16044,-1100877.3,-9872079.0,-2233246.6,-61013832.0,-0.019575866,-0.01904278,-0.06911948,-502353.88
79.28,48.14056,-1116301.4000000001,-10366657.0,-2244365.6999999997,-61893723.0,-0.019969786,-0.02016846,-0.043737344000000004,-499843.06
79.299995,48.11075,-1126858.9,-10903198.999999998,-2252999.5,-62807090.0,-0.020379603,-0.020718794,-0.011115333,-494353.3
79.32,48.089220000000005,-1142365.5,-11399276.000000002,-2267519.8,-63763492.0,-0.020794721000000002,-0.020700034,0.013415057,-492800.03
79.34,48.059406,-1154490.1,-12022745.0,-2266996.6,-64571655.99999999,-0.021202772999999998,-0.020062147,0.050253227000000004,-485331.44
79.36,48.03953,-1168017.1,-12481354.0,-2277069.0,-65465895.0,-0.021593159,-0.01881139,0.07435774,-483416.4
79.38,48.019657,-1180306.8,-12930970.0,-2289104.0,-66288399.99999999,-0.02195175,-0.01706033,0.10042128,-479841.7
79.4,47.98984,-1188554.9000000001,-13440535.0,-2293813.2,-66929195.00000001,-0.022271479,-0.014752682,0.12989183,-473756.16
79.42,47.969967,-1197710.3,-13770253.999999998,-2296037.0000000005,-67517380.0,-0.022539978999999998,-0.011950986,0.14973758,-470904.9
79.439995,47.950092,-1201999.4,-14194393.0,-2283740.6999999997,-67789960.0,-0.022746653999999998,-0.008692763000000001,0.17567337,-463776.75
79.46,47.92028,-1206205.9,-14356253.999999998,-2290412.0000000005,-68129484.0,-0.022884437999999997,-0.005065567,0.18653317,-462095.78
79.479996,47.900406,-1202906.6,-14528607.0,-2284787.0000000005,-68182086.0,-0.02294803,-0.0011819657000000001,0.20135361,-456712.44
79.5,47.88053,-1203731.4,-14615533.000000002,-2268566.4000000004,-67995586.0,-0.022930367000000004,0.0029142646000000004,0.20710292,-453648.38
79.52,47.860657,-1195483.4000000001,-14572070.0,-2254176.8000000003,-67679970.0,-0.022829678,0.007116809,0.21255413,-448754.44
79.54,47.829184999999995,-1184018.4,-14476152.0,-2240310.5,-67153945.0,-0.022645967000000003,0.011394399,0.21430022,-443562.56
79.56,47.809309999999996,-1173543.3,-14278320.0,-2209046.1,-66326660.0,-0.022375700000000002,0.015621958,0.20778432,-440158.1
79.58,47.789436,-1155397.5,-13960591.999999998,-2182621.8,-65384600.0,-0.022020642000000003,0.019693173,0.19858544,-436008.88
79.6,47.76956,-1135272.0,-13572423.0,-2158029.0,-64265605.0,-0.02158786,0.023545505,0.18606470000000003,-431497.9
79.61999499999999,47.749687,-1114651.7,-13125803.999999998,-2120616.5,-62869254.0,-0.021080887000000003,0.027091402999999997,0.16792244,-427795.53
79.64,47.729813,-1088340.2000000002,-12608745.0,-2075747.3,-61334227.0,-0.020506788,0.030287089,0.15101520000000002,-421922.78
79.65999599999999,47.709938,-1058481.9,-12031737.0,-2038857.9,-59689210.0,-0.01987263,0.033107545,0.13048805,-416262.8
79.68,47.690063,-1032417.7999999999,-11360310.0,-1995558.7,-57886387.0,-0.019187246,0.0354277,0.10114527,-413454.12
79.7,47.670185,-997858.2999999999,-10652913.0,-1952390.3,-56040527.0,-0.018459465,0.037185012999999996,0.074442916,-408411.22
79.72,47.65031,-968165.0,-9873578.000000002,-1906736.5,-54113370.0,-0.017703423,0.038360726,0.04258748,-405049.28
79.74,47.630435999999996,-933192.93,-9194657.0,-1854280.2999999998,-52028410.0,-0.016929716,0.038954835,0.01707758,-398325.4
79.75999499999999,47.61056,-902427.4,-8386846.0,-1809411.3,-50067780.0,-0.016148942,0.03894858,-0.017546043,-395665.66
79.78,47.590687,-867455.4,-7695935.5,-1754731.2,-47987600.0,-0.015375234,0.038341966,-0.04314112,-388941.78
79.799995,47.570812,-836442.4400000001,-6898615.7,-1714702.2999999998,-46098703.0,-0.01461919,0.037147492000000004,-0.07648712,-386218.2
79.82,47.549282,-804439.7000000001,-6255664.000000001,-1670749.0,-44190676.0,-0.013893177,0.035365164,-0.10144338,-380345.44
79.84,47.539345000000004,-774334.05,-5588733.0,-1619731.8,-42383070.0,-0.013207792,0.033076275,-0.12686811,-375664.28
79.86,47.519465999999994,-746290.4,-5059684.0,-1575647.6,-40656758.0,-0.012573633999999998,0.030349625,-0.14513814,-368834.0
79.88,47.499590000000005,-722040.95,-4445208.5,-1548438.5,-39246062.00000001,-0.011996003,0.027178956,-0.17158496,-367195.6
79.9,47.479717,-698451.2999999999,-4055540.5,-1496767.1,-37763637.0,-0.01148903,0.023626806,-0.18316875,-360322.78
79.92,47.46978,-678078.4,-3670369.1,-1470604.5,-36625516.0,-0.011052716,0.019843265,-0.19458221,-355130.94
79.939995,47.449905,-658942.75,-3387110.8,-1445488.3,-35649980.0,-0.010695891,0.015865857,-0.20233312,-350088.03
79.96,47.43003,-646570.56,-3238737.3,-1406636.7,-34746180.0,-0.010418558,0.01177588,-0.20595306,-345087.7
79.979996,47.420094,-634115.9,-3091862.5,-1394732.7,-34239285.0,-0.010224246999999999,0.007654635,-0.20582529999999996,-340342.7
80.0,47.400220000000004,-626115.23,-3168297.4,-1366607.8,-33718043.0,-0.010112961,0.00363345,-0.1956469,-332916.62
80.02,47.39028,-623228.3999999999,-3169796.1,-1355227.0,-33579363.0,-0.010079399000000001,-0.00025015147,-0.19168626,-330256.88
80.04,47.370407,-620589.0,-3415586.4000000004,-1340968.4,-33474160.000000004,-0.0101217935,-0.0039148703000000005,-0.17409763,-323150.0
80.06,47.36047,-624053.2,-3577448.5,-1334558.5,-33660660.0,-0.01023308,-0.007291915,-0.16328041,-320830.7
80.08,47.34059,-624053.2,-3926650.6,-1329325.9000000001,-33966710.0,-0.010409726,-0.010325002,-0.13921848,-313957.88
